,Address,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
43,"Avonhead, Christchurch New Zealand",-43.5198723,172.5563302,Staveley Fish & Chips,-43.51915307905694,172.55266507297887,Fish & Chips Shop
44,"Avonhead, Christchurch New Zealand",-43.5198723,172.5563302,Crosbie Park,-43.519597720614186,172.55133477164824,Park
45,"Avonhead, Christchurch New Zealand",-43.5198723,172.5563302,Coupland's Bakery,-43.526572844012136,172.55327868472222,Bakery
46,"Avonhead, Christchurch New Zealand",-43.5198723,172.5563302,Piccadilly Bookshop,-43.5118955597649,172.55462984322307,Bookstore
47,"Avonside, Christchurch New Zealand",-43.4945791,172.7083464,The Naked Baker,-43.48637186822479,172.71123446295812,Café
48,"Avonside, Christchurch New Zealand",-43.4945791,172.7083464,QEII - Queen Elizabeth II Park,-43.49237957551918,172.706784077612,Park
49,"Avonside, Christchurch New Zealand",-43.4945791,172.7083464,Christchurch School Of Gymnastics,-43.492793210903905,172.70431200173059,Gym
50,"Avonside, Christchurch New Zealand",-43.4945791,172.7083464,Tooley Holdings Limited,-43.50294179999999,172.71062719999995,Construction & Landscaping
51,"Avonside, Christchurch New Zealand",-43.4945791,172.7083464,The Bower and Urban Corner Cafe,-43.50316806882099,172.70897126755852,Café
52,"Beckenham, Christchurch New Zealand",-43.5636661,172.6433613,Taste @ Twenty,-43.56683663550558,172.63576258410149,Coffee Shop
53,"Beckenham, Christchurch New Zealand",-43.5636661,172.6433613,Ernle Clark Reserve,-43.56182257147145,172.63508701733372,Park
54,"Beckenham, Christchurch New Zealand",-43.5636661,172.6433613,The Brickworks,-43.56761526251368,172.64641959799096,Restaurant
55,"Beckenham, Christchurch New Zealand",-43.5636661,172.6433613,Protocol,-43.56746365718342,172.63520525821392,Bar
56,"Beckenham, Christchurch New Zealand",-43.5636661,172.6433613,Coffee Culture,-43.55765765864923,172.63704003082557,Coffee Shop
57,"Beckenham, Christchurch New Zealand",-43.5636661,172.6433613,Armadillo's,-43.5566829042064,172.6367711913788,Bar
58,"Beckenham, Christchurch New Zealand",-43.5636661,172.6433613,Filadelfio's,-43.55711013977864,172.63680889171712,Pizza Place
59,"Beckenham, Christchurch New Zealand",-43.5636661,172.6433613,Beckenham Park,-43.56204836174679,172.64534004333942,Park
60,"Beckenham, Christchurch New Zealand",-43.5636661,172.6433613,Cashmere Club,-43.56298367950571,172.63901366464668,Sports Bar
61,"Beckenham, Christchurch New Zealand",-43.5636661,172.6433613,Cortado,-43.55727304762331,172.63640328305343,Restaurant
62,"Beckenham, Christchurch New Zealand",-43.5636661,172.6433613,Whaka Terrace Walking Track,-43.56940085258497,172.64693840757374,Trail
63,"Beckenham, Christchurch New Zealand",-43.5636661,172.6433613,Burger Wisconsin,-43.56700930050201,172.63545642668248,Burger Joint
64,"Beckenham, Christchurch New Zealand",-43.5636661,172.6433613,Sushi Express Beckenham,-43.55769736871865,172.6373107289368,Sushi Restaurant
65,"Beckenham, Christchurch New Zealand",-43.5636661,172.6433613,Tandoori Palace,-43.557724,172.636997,Indian Restaurant
66,"Beckenham, Christchurch New Zealand",-43.5636661,172.6433613,Moon Under Water,-43.557225683214256,172.63661742210388,Beer Bar
67,"Beckenham, Christchurch New Zealand",-43.5636661,172.6433613,Nando's,-43.557112795482176,172.6366915374289,Portuguese Restaurant
68,"Beckenham, Christchurch New Zealand",-43.5636661,172.6433613,Formaggio's,-43.556991,172.636865,Italian Restaurant
69,"Beckenham, Christchurch New Zealand",-43.5636661,172.6433613,zaffron,-43.55698632122444,172.63646659362334,Vietnamese Restaurant
70,"Belfast, Christchurch New Zealand",-43.448879999999996,172.63045400000001,Burger King,-43.45139049444194,172.62778047211944,Fast Food Restaurant
71,"Belfast, Christchurch New Zealand",-43.448879999999996,172.63045400000001,Belfast Rugby Football Club,-43.453498371082375,172.63052569574097,Athletics & Sports
72,"Belfast, Christchurch New Zealand",-43.448879999999996,172.63045400000001,Robbies,-43.444449,172.633033,Diner
73,"Belfast, Christchurch New Zealand",-43.448879999999996,172.63045400000001,Sheldon Park,-43.45378093213426,172.62987670306882,Park
74,"Bexley, Christchurch New Zealand",-43.5110351,172.71837630000002,Switch Espresso New Brighton,-43.50697792275651,172.72830523000272,Café
