,Address,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
55,"Carlton, Melbourne",-37.8001,144.9671,Industry Beans,-37.79607230155614,144.97766925571617,Café
56,"Carlton, Melbourne",-37.8001,144.9671,Midsquare Coffee,-37.802508508211154,144.96419021328444,Café
57,"Carlton, Melbourne",-37.8001,144.9671,Ichi Ni Nana Izakaya,-37.80375741904449,144.97716520062613,Japanese Restaurant
58,"Carlton, Melbourne",-37.8001,144.9671,Market Lane Coffee,-37.80632560176111,144.95805261878598,Coffee Shop
59,"Carlton, Melbourne",-37.8001,144.9671,Bon Ap' Petit Bistro,-37.80173,144.97766000000001,French Restaurant
60,"Carlton, Melbourne",-37.8001,144.9671,Slowpoke,-37.80284376549787,144.97772485321644,Café
61,"Carlton, Melbourne",-37.8001,144.9671,The Black Cat,-37.799891842405174,144.97825580043894,Café
62,"Carlton, Melbourne",-37.8001,144.9671,The League of Honest Coffee,-37.809279,144.96848300000002,Coffee Shop
63,"Carlton, Melbourne",-37.8001,144.9671,Abla's Lebanese Restaurant,-37.797567424047436,144.9709505394828,Lebanese Restaurant
64,"Carlton, Melbourne",-37.8001,144.9671,Naked In The Sky,-37.7989473820962,144.97823825798582,Roof Deck
65,"Carlton, Melbourne",-37.8001,144.9671,Standing Room,-37.797294,144.962919,Coffee Shop
66,"Carlton, Melbourne",-37.8001,144.9671,Stagger Lee's,-37.798984895282324,144.97838154481337,Café
67,"Carlton, Melbourne",-37.8001,144.9671,Whisky + Alement,-37.810095000000004,144.967067,Whisky Bar
68,"Carlton, Melbourne",-37.8001,144.9671,Wilkins And Kent,-37.800657340337416,144.97813365119129,Furniture / Home Store
69,"Carlton, Melbourne",-37.8001,144.9671,The Elysian Whisky Bar,-37.80418622124317,144.97749785367446,Whisky Bar
70,"Carlton, Melbourne",-37.8001,144.9671,State Library of Victoria,-37.80998738442444,144.9642992019653,Library
71,"Carlton, Melbourne",-37.8001,144.9671,Grub Food Van,-37.80148115369597,144.97765970086363,Food Truck
72,"Carlton, Melbourne",-37.8001,144.9671,Brunswick Street Alimentari,-37.799921402770046,144.9781833524629,Deli / Bodega
